epoch,train_loss,train_acc,train_f1,val_loss,val_acc,val_f1
1,0.4537823698997497,0.830525,0.4537086486816406,0.4482707871635123,0.8277827782778278,0.4528890252113342
2,0.4444007091760635,0.83055,0.4537160992622375,0.4595513255170064,0.8277827782778278,0.4528890252113342
3,0.4348220046758652,0.830775,0.4568399786949157,0.4236984099238643,0.8285828582858286,0.4610932767391205
4,0.4225424601078033,0.83235,0.483720064163208,0.4313179087920217,0.8283828382838284,0.5838173627853394
5,0.4100026781320572,0.83645,0.5242015719413757,0.4265301044877976,0.8298829882988299,0.4676671326160431
6,0.4022991976499557,0.838125,0.5501973032951355,0.4197958166098067,0.8210821082108211,0.6304003000259399
7,0.3947580418586731,0.84065,0.5762621164321899,0.3813273465887333,0.8426842684268426,0.6035107970237732
8,0.3866219500303268,0.842175,0.5891345739364624,0.3860281965043237,0.8454845484548454,0.5955944061279297
9,0.3801755288362503,0.8439,0.6008222699165344,0.4058695505357811,0.8336833683368337,0.4926176965236664
10,0.3746083397150039,0.845875,0.6127687692642212,0.3611411227188845,0.8537853785378537,0.6435629725456238
11,0.3692792628288269,0.848975,0.626011848449707,0.4044397407048272,0.8277827782778278,0.695602297782898
12,0.3614543586730957,0.8532,0.6431732773780823,0.3599173865898667,0.8531853185318532,0.6823318004608154
13,0.357365213060379,0.853225,0.6495850682258606,0.3521536392535027,0.8574857485748575,0.6998751163482666
14,0.3534704591989517,0.8549,0.6567954421043396,0.3469877245247584,0.85998599859986,0.6646868586540222
15,0.3470101801633835,0.856725,0.6649277210235596,0.345720906125413,0.8552855285528553,0.7127093076705933
16,0.3437924971580505,0.85975,0.6758647561073303,0.329577001124838,0.8640864086408641,0.7144725322723389
17,0.3385821822881699,0.86155,0.6849458813667297,0.3357176981737452,0.8640864086408641,0.7195692658424377
18,0.3344015070199966,0.8627,0.6884645819664001,0.3424104125824722,0.8617861786178618,0.6563528180122375
19,0.3275069411754608,0.865275,0.6997146606445312,0.3402413132727438,0.858085808580858,0.6536572575569153
20,0.3242204223155975,0.866925,0.7028018236160278,0.7081768548194141,0.6468646864686468,0.5985755920410156
21,0.3195731712341308,0.87055,0.7159930467605591,0.3138194068549502,0.8747874787478748,0.7239716053009033
22,0.3156752572774887,0.87145,0.7207637429237366,0.3653104487973841,0.8435843584358436,0.7441761493682861
23,0.3103220070123672,0.873225,0.7265149354934692,0.3530616536028612,0.8473847384738474,0.7488516569137573
24,0.3048151888132095,0.876175,0.7341793775558472,0.5059036586639678,0.7605760576057605,0.6853531002998352
25,0.3033674705266952,0.876075,0.735457181930542,0.3673304470285962,0.8357835783578358,0.7427550554275513
26,0.2961190919160842,0.879925,0.7461982369422913,0.5357986093342382,0.7472747274727473,0.6806906461715698
27,0.2909500950336456,0.882575,0.7526338696479797,0.3146109807975937,0.877987798779878,0.7086501717567444
28,0.2913053102016449,0.883325,0.7545883655548096,0.2857921428234056,0.8865886588658866,0.7593239545822144
29,0.2838751272797584,0.884625,0.759443998336792,0.2753979200133086,0.8905890589058906,0.7685273885726929
30,0.2818414947986603,0.8835,0.7580618262290955,0.4024467788549504,0.8202820282028203,0.7378923892974854
31,0.2773860771775245,0.888025,0.768307089805603,0.2682063679138843,0.8907890789078908,0.7901194095611572
32,0.271532727599144,0.8895,0.7731274366378784,0.5701817336088658,0.74007400740074,0.6793954372406006
33,0.2702093369722366,0.8916,0.7788676023483276,0.2852746087803293,0.8867886788678868,0.740004301071167
34,0.266648046708107,0.891975,0.7810494899749756,0.2845635317524548,0.8898889888988899,0.7523179054260254
35,0.2623287210464478,0.894525,0.7854123115539551,0.2580975047951162,0.8963896389638963,0.7973040342330933
36,0.2585125786542892,0.8978,0.7940574884414673,0.2850811019851298,0.8895889588958896,0.7471331357955933
37,0.2588495603084564,0.89765,0.7940496206283569,0.2604192900400136,0.8968896889688969,0.7889992594718933
38,0.2475258716583252,0.9024,0.804858922958374,0.2452962725046146,0.902090209020902,0.817103385925293
39,0.2497695407986641,0.899925,0.8001786470413208,0.3241677132949005,0.8736873687368737,0.6823949813842773
40,0.2440077003359794,0.903775,0.8092360496520996,0.244526374546012,0.902990299029903,0.8026942610740662
