epoch,train_loss,train_acc,train_f1,val_loss,val_acc,val_f1
1,0.4612666160106659,0.82795,0.4549471139907837,0.44544432644057674,0.8343834383438344,0.4548577070236206
2,0.45357915382385255,0.8289,0.45322325825691223,0.4405391433320292,0.8343834383438344,0.4548577070236206
3,0.44459755218029023,0.828875,0.4532157778739929,0.44027286722655534,0.8343834383438344,0.4548577070236206
4,0.43561618337631225,0.8289,0.4573878049850464,0.4543055422467725,0.8343834383438344,0.4548577070236206
5,0.42784426820278165,0.83025,0.47698837518692017,0.4125706084532337,0.8344834483448345,0.455485999584198
6,0.41992876744270324,0.831375,0.5006498098373413,0.3971967934900456,0.8360836083608361,0.47843649983406067
7,0.4110292785406113,0.8328,0.5245312452316284,0.3933039014757198,0.8386838683868387,0.4962471127510071
8,0.404905525803566,0.835325,0.5470424890518188,0.38274866262964397,0.8444844484448445,0.5518353581428528
9,0.3983919391155243,0.838325,0.5681279301643372,0.3770485855016795,0.8456845684568457,0.5634081959724426
10,0.3931402813196182,0.841675,0.5864804983139038,0.3758801236064664,0.8452845284528453,0.6375297904014587
11,0.38630429966449736,0.840075,0.5929484367370605,0.36498003277388535,0.8531853185318532,0.6324210166931152
12,0.38320576536655426,0.8431,0.6008457541465759,0.3589393793195352,0.8515851585158516,0.584445059299469
13,0.37660798869132994,0.845225,0.6184025406837463,0.4048040854727009,0.8298829882988299,0.6894472241401672
14,0.37292804570198057,0.847,0.6262192726135254,0.35281174628361905,0.8574857485748575,0.6294419169425964
15,0.3656931086540222,0.850825,0.6422260999679565,0.3430143930438948,0.858985898589859,0.6531182527542114
16,0.36208693690299987,0.852375,0.6487059593200684,0.39220998719437433,0.8436843684368437,0.5153537392616272
17,0.3590927176952362,0.85375,0.6553133726119995,0.3568862126563618,0.8553855385538554,0.7228185534477234
18,0.35372257845401767,0.85435,0.6598246693611145,0.37528213998093246,0.8386838683868387,0.7224942445755005
19,0.35006637506484983,0.856575,0.669418454170227,0.3374353870205527,0.8550855085508551,0.5907501578330994
20,0.3439966537952423,0.859,0.6794161796569824,0.3182552257607324,0.8693869386938694,0.7202231884002686
21,0.3398067174196243,0.860875,0.6877861618995667,0.3465145139416905,0.8560856085608561,0.7342690229415894
22,0.3332069964170456,0.8638,0.6953422427177429,0.3501768853261669,0.8502850285028503,0.7407153844833374
23,0.33003528929948805,0.8638,0.6990374326705933,0.32603670989755323,0.8652865286528653,0.6328272819519043
24,0.3269002787590027,0.8658,0.7057147026062012,0.3218663464901936,0.8633863386338634,0.7542723417282104
25,0.32168944206237793,0.8698,0.7178096771240234,0.2860759867183661,0.8824882488248825,0.7453312873840332
26,0.31681272308826447,0.871125,0.7214563488960266,0.30396073809241353,0.875987598759876,0.6923718452453613
27,0.3136008308172226,0.87305,0.7263319492340088,0.3047725991232775,0.8728872887288729,0.670295000076294
28,0.309791732442379,0.87305,0.7288519740104675,0.28351315281482703,0.8831883188318832,0.7341177463531494
29,0.3045745614767075,0.87575,0.7367876768112183,0.2862430240276015,0.8798879887988799,0.70329749584198
