epoch,train_loss,train_acc,train_f1,val_loss,val_acc,val_f1
1,0.4490572681427002,0.83055,0.45371609926223755,0.444838767278694,0.8277827782778278,0.45288902521133423
2,0.4428981010437012,0.83055,0.45371609926223755,0.4366868375682726,0.8277827782778278,0.45288902521133423
3,0.4358920966863632,0.83055,0.45430049300193787,0.43782815527338925,0.8277827782778278,0.45288902521133423
4,0.42688425779342654,0.830875,0.4620271623134613,0.460486823006837,0.8250825082508251,0.5875632166862488
5,0.4189480283498764,0.8319,0.47877001762390137,0.4299769493141989,0.8277827782778278,0.45346391201019287
6,0.40967853038311003,0.834475,0.5076930522918701,0.39792746903658127,0.8333833383338334,0.5052698254585266
7,0.403421608042717,0.835725,0.532045304775238,0.3965185590923661,0.8381838183818382,0.6119061708450317
8,0.39469511632919313,0.838575,0.5599361062049866,0.3891935084763617,0.8397839783978398,0.5928488373756409
9,0.3909840635061264,0.839775,0.5729033350944519,0.4137777997852743,0.8326832683268327,0.48751455545425415
10,0.38457570931911467,0.841425,0.5853169560432434,0.3775796459482746,0.8480848084808481,0.6812440156936646
11,0.3800199249982834,0.843925,0.5973864793777466,0.3716299715119846,0.8461846184618462,0.5995671153068542
12,0.3744240693330765,0.846775,0.6145790815353394,0.3690809801687347,0.8544854485448545,0.673556923866272
13,0.3697119583368301,0.848375,0.6218476295471191,0.3601688249181039,0.8538853885388539,0.6894431710243225
14,0.3650974626779556,0.8503,0.6359884738922119,0.3954044296444863,0.8371837183718371,0.5174874067306519
15,0.3624973303079605,0.850425,0.6374754309654236,0.3537065787444843,0.8560856085608561,0.7035878896713257
16,0.35784227936267854,0.852325,0.6456288695335388,0.3413314992057668,0.8573857385738574,0.6505059003829956
17,0.3556606062173843,0.853625,0.6526868343353271,0.3459424767622722,0.8625862586258626,0.7015352249145508
18,0.35089072649478914,0.8566,0.6611816883087158,0.35146947901467585,0.855985598559856,0.6247756481170654
19,0.3454198315382004,0.857725,0.6687304973602295,0.40330857716270513,0.8405840584058406,0.5298316478729248
20,0.34226250813007353,0.858375,0.6739630103111267,0.3571082837182959,0.8527852785278528,0.7374638915061951
21,0.33797163484096526,0.8612,0.6813212633132935,0.3460045828081534,0.8567856785678568,0.743870735168457
22,0.33701392579078676,0.86245,0.6869405508041382,0.31257407819524935,0.8727872787278728,0.7175338268280029
23,0.3314983962535858,0.86275,0.6909345388412476,0.3099389621401706,0.8757875787578758,0.7324249744415283
24,0.32611826980113984,0.866175,0.7004803419113159,0.4761836570267058,0.7781778177817782,0.6933505535125732
25,0.32227715485095976,0.868925,0.7108112573623657,0.3796628128440276,0.8254825482548255,0.7315843105316162
26,0.3168743571996689,0.871075,0.7163870334625244,0.33596976344758767,0.8572857285728572,0.7596977949142456
27,0.31366614332199094,0.872425,0.7209417819976807,0.3075603568079424,0.873987398739874,0.7096025347709656
28,0.31260430443286896,0.8725,0.7219789028167725,0.295480507542484,0.8833883388338833,0.7668664455413818
29,0.3095492025017738,0.8742,0.7289393544197083,0.3002676854301469,0.8752875287528753,0.7046719193458557
30,0.30594062922000886,0.8743,0.728812575340271,0.3886412769326545,0.836983698369837,0.747661828994751
31,0.30187626047134397,0.8775,0.7383973002433777,0.37222966873976027,0.8323832383238324,0.7510601878166199
32,0.29566733285188673,0.881175,0.7493017315864563,0.31002097544741397,0.8652865286528653,0.7787216901779175
33,0.29651758995056154,0.8788,0.7435251474380493,0.2758123661765028,0.8922892289228923,0.7911633253097534
34,0.2916586854338646,0.8824,0.7522841691970825,0.3301215844430236,0.8671867186718671,0.6606038212776184
35,0.29168868277072907,0.881725,0.7502710819244385,0.34859743034771673,0.8683868386838683,0.6665915846824646
36,0.2861750212907791,0.884475,0.757965087890625,0.2683749990527517,0.88998899889989,0.7886942625045776
37,0.28578159046173096,0.884575,0.7587589025497437,0.31494772061966386,0.8765876587658766,0.6959558725357056
38,0.2821863665938377,0.887,0.7639874815940857,0.26866088823826745,0.8925892589258926,0.8064282536506653
39,0.27869438049793244,0.888375,0.7684454917907715,0.25102219877481247,0.9021902190219022,0.7994349002838135
40,0.27655224347114565,0.889075,0.7701034545898438,0.2516221717642312,0.8986898689868987,0.7887073755264282
41,0.2730571696281433,0.890725,0.7747640609741211,0.40422938560972166,0.8511851185118512,0.5795443058013916
42,0.2731112077116966,0.89035,0.7732695937156677,0.31044317338869376,0.8705870587058706,0.79038405418396
43,0.2685794178366661,0.892925,0.7802724838256836,0.27426581462361427,0.8857885788578858,0.8070690631866455
44,0.2654102740287781,0.894825,0.7851177453994751,0.3260616982507162,0.8777877787778778,0.6963717341423035
45,0.2647751862406731,0.8944,0.7851112484931946,0.24982840372080897,0.898989898989899,0.8216286301612854
46,0.2603220032334328,0.8956,0.7884731292724609,0.28126786059976305,0.8868886888688869,0.7332955598831177
47,0.25842124131917954,0.89745,0.7914993166923523,0.26859378429761777,0.8956895689568957,0.7616782784461975
48,0.25496610246896745,0.8992,0.7963539958000183,0.2794052372471501,0.8868886888688869,0.8173369765281677
