epoch,train_loss,train_acc,train_f1,val_loss,val_acc,val_f1
1,0.44854857506752016,0.829725,0.45405128598213196,0.4846958029280902,0.8292829282928292,0.4646836519241333
2,0.4254420219659805,0.830575,0.4679296016693115,0.4280739460471678,0.8265826582658266,0.6340129971504211
3,0.40406318709850314,0.83555,0.5292225480079651,0.42912478484038247,0.8156815681568157,0.6840484142303467
4,0.3884549129009247,0.8426,0.5865616202354431,0.4081089283325801,0.8370837083708371,0.5069341063499451
5,0.37139657559394834,0.8476,0.6198046803474426,0.378533595340802,0.8432843284328433,0.5419644713401794
6,0.3563500348567963,0.85365,0.6522125005722046,0.42534055579530083,0.8004800480048004,0.7099594473838806
7,0.33903893027305604,0.859625,0.6801019906997681,0.31465080844508325,0.8762876287628762,0.7568455934524536
8,0.32549744675159453,0.86645,0.7053266167640686,0.466995607204277,0.7631763176317632,0.692908763885498
9,0.31273207247257234,0.872425,0.7247021198272705,0.29390203833568096,0.8833883388338833,0.7575964331626892
10,0.30218991482257845,0.87725,0.739040732383728,0.3192540875541316,0.8786878687868787,0.7121019959449768
11,0.291272029042244,0.882175,0.7537800073623657,0.2659006585942732,0.891989198919892,0.7574485540390015
12,0.2787736783146858,0.887775,0.7682721614837646,0.30106087107219176,0.8834883488348835,0.724884033203125
13,0.2679920499324799,0.893425,0.783488392829895,0.24486189911050527,0.9024902490249025,0.8161605596542358
14,0.26225910915136336,0.895025,0.7891435623168945,0.25060868587824375,0.8963896389638963,0.7617243528366089
15,0.24734718050956725,0.9026,0.8056432008743286,0.23974951088029106,0.9045904590459046,0.8013125658035278
16,0.2409589446425438,0.904775,0.8113238215446472,0.2522390988817548,0.9086908690869087,0.8348495960235596
17,0.23691996318101882,0.9068,0.8160918951034546,0.3624605946045349,0.8752875287528753,0.6814319491386414
18,0.22505860267281533,0.910775,0.8258013129234314,0.21627288736072894,0.9175917591759176,0.8301178812980652
19,0.2172052976667881,0.915225,0.8359179496765137,0.2321654765328618,0.9138913891389139,0.8150318264961243
20,0.2096915259003639,0.918025,0.8420168161392212,0.21793109056341348,0.91999199919992,0.8362269401550293
21,0.20508651369810105,0.9214,0.8484907746315002,0.19520707923968514,0.9251925192519251,0.8570713996887207
22,0.19605829706192016,0.9233,0.8536173105239868,0.25096427036388025,0.9055905590559056,0.7868499755859375
23,0.18803487758636475,0.9269,0.8606346845626831,0.4315542499236267,0.8185818581858186,0.7574772834777832
24,0.1845303856730461,0.928175,0.8638251423835754,0.2074553400668541,0.9193919391939194,0.8315285444259644
25,0.17690533915758133,0.931975,0.8717969655990601,0.2291309047918437,0.9094909490949095,0.8544743061065674
26,0.16935361647605895,0.935775,0.879083514213562,0.2194604547110328,0.916891689168917,0.8656279444694519
27,0.1673061653792858,0.9358,0.8800486326217651,0.4611892379609474,0.8056805680568057,0.7466029524803162
28,0.16382669010162354,0.9382,0.8846063017845154,0.24243622150930455,0.905090509050905,0.7834537029266357
29,0.15894211106300354,0.93975,0.8878569006919861,0.1952252257393651,0.922992299229923,0.8735862374305725
30,0.15450107562541962,0.9409,0.8898718357086182,0.18154233107210124,0.9295929592959296,0.8813722729682922
31,0.14757751562595367,0.9436,0.895340621471405,0.17259272588158933,0.9344934493449345,0.8877111673355103
32,0.1461465064406395,0.94545,0.8988882303237915,0.2241852899016899,0.9188918891889188,0.8266435861587524
33,0.141924570068717,0.9474,0.902759313583374,0.2645527603256904,0.8867886788678868,0.8326553106307983
34,0.13673117399215698,0.948725,0.9056631326675415,0.14084697870722246,0.9456945694569457,0.9033596515655518
35,0.13196333547830583,0.94965,0.9071513414382935,0.18405304711894377,0.9382938293829383,0.876038670539856
36,0.1311771176069975,0.951025,0.9101291298866272,0.1762876411681414,0.931893189318932,0.8874799013137817
37,0.12828226683735847,0.952575,0.9126051664352417,0.14068159274440228,0.9494949494949495,0.9053664803504944
38,0.12030853919684886,0.9545,0.9168093204498291,0.13694098400752514,0.9485948594859486,0.9078463315963745
39,0.11710058697760105,0.9554,0.9184648990631104,0.14415709921295303,0.9456945694569457,0.9076857566833496
40,0.12083835646510124,0.95365,0.9152969121932983,0.16924198407872412,0.9405940594059405,0.8965339064598083
41,0.11260563780367375,0.958075,0.9235852956771851,0.13077144181266978,0.9506950695069507,0.9113361835479736
42,0.1111420517385006,0.95805,0.9236005544662476,0.13399406558800392,0.9505950595059506,0.9131202697753906
43,0.1084980795904994,0.95895,0.9251388907432556,0.18018488433792873,0.9474947494749475,0.8975903987884521
44,0.10465886662006378,0.96005,0.9275350570678711,0.2029008104427062,0.9344934493449345,0.8668835759162903
45,0.10237051649093627,0.962325,0.9317072629928589,0.1264414663317323,0.9554955495549555,0.9188357591629028
46,0.10022270617783069,0.96265,0.9320943355560303,0.1719483242373262,0.9290929092909291,0.884240984916687
47,0.10307946309447288,0.96075,0.9287614822387695,0.11686691283398788,0.9590959095909591,0.9268978238105774
48,0.09686815707162022,0.9634,0.9336920976638794,0.1646395534640587,0.9331933193319332,0.8924779891967773
49,0.09310549703687429,0.963925,0.9348916411399841,0.242933478545804,0.8953895389538954,0.8445826172828674
50,0.09170931265205146,0.965775,0.9380136728286743,0.27529264940763903,0.8970897089708971,0.8479074239730835
51,0.08937613458931445,0.9665,0.9394550919532776,0.13397912470528286,0.9557955795579558,0.9175305962562561
52,0.08652461295872926,0.968025,0.9422844648361206,0.13963979777276175,0.9502950295029503,0.9152469635009766
53,0.08661516558527947,0.967975,0.9423331022262573,0.12609735087151885,0.958995899589959,0.9263163805007935
54,0.08251518296599387,0.968475,0.9432402849197388,0.1518751214487408,0.9534953495349535,0.9112175703048706
