epoch,train_loss,train_acc,train_f1,val_loss,val_acc,val_f1
1,0.45301839752197265,0.827775,0.4540349841117859,0.47834911665888785,0.8350835083508351,0.45506566762924194
2,0.43331781759262084,0.828775,0.4546288847923279,0.40585887410787597,0.8353835383538354,0.45814964175224304
3,0.4129036672592163,0.8324,0.49371612071990967,0.3868565764268859,0.8458845884588458,0.5821192860603333
4,0.39128979003429415,0.838475,0.5716924667358398,0.40225058540676534,0.8391839183918391,0.4820137619972229
5,0.37213797662258147,0.84595,0.6216633319854736,0.3343686195563013,0.8631863186318632,0.6639602780342102
6,0.3548739385843277,0.853275,0.6580082774162292,0.37875672573461594,0.8513851385138513,0.5565760135650635
7,0.3371008804798126,0.860375,0.6879664659500122,0.33611572921687405,0.8595859585958596,0.7519307136535645
8,0.3218478643655777,0.866775,0.7122368216514587,0.3170445435869061,0.8692869286928693,0.7642635107040405
9,0.31100300719738005,0.8717,0.729827880859375,0.4293487591914671,0.7923792379237924,0.706128716468811
10,0.2954435378551483,0.879825,0.7511550188064575,0.36223891805453184,0.8460846084608461,0.7618809938430786
11,0.28356855182647706,0.884825,0.7655417323112488,0.27610538536497375,0.8896889688968896,0.7821035981178284
12,0.2749759348630905,0.890075,0.7769409418106079,0.31850129686328027,0.8633863386338634,0.7802141904830933
13,0.2624644546508789,0.8956,0.7916750907897949,0.43989752062989157,0.7950795079507951,0.7195118069648743
14,0.25345623897314074,0.896725,0.7955163717269897,0.2509342537622283,0.8991899189918992,0.8177974224090576
15,0.2442510160446167,0.902125,0.8074401617050171,0.27015983293278,0.8884888488848884,0.8146136999130249
16,0.24059637004137038,0.905175,0.814994215965271,0.22423643779398167,0.9130913091309131,0.8342565298080444
17,0.22967689121961593,0.9089,0.8236402869224548,0.2248416688128917,0.908990899089909,0.8347920775413513
18,0.22330408656597137,0.9127,0.8318105936050415,0.20711178871521604,0.9210921092109211,0.8426450490951538
19,0.21461557037830353,0.9153,0.8383492231369019,0.20889919950435942,0.9187918791879188,0.852295994758606
20,0.20886686462163925,0.918375,0.8440021276473999,0.23542679763577057,0.9017901790179018,0.8379817008972168
21,0.205578197234869,0.919875,0.8482076525688171,0.27367427210138257,0.8872887288728872,0.8224654197692871
22,0.195575408411026,0.924175,0.8562414646148682,0.1997089143907658,0.9226922692269227,0.8615758419036865
23,0.19070520552396775,0.92595,0.8606488704681396,0.257633969752547,0.8893889388938894,0.8273773193359375
24,0.18531936608552932,0.927875,0.864698052406311,0.20102782266409902,0.927992799279928,0.8470953702926636
25,0.18257212394475936,0.929425,0.8675378561019897,0.17407536347641542,0.9317931793179318,0.8714398741722107
26,0.17577578005790712,0.93165,0.8723273277282715,0.1857112077656168,0.9306930693069307,0.8569141030311584
27,0.1688085555911064,0.935025,0.8793599009513855,0.25732807118674017,0.8965896589658966,0.8336321115493774
28,0.16728433359861375,0.935375,0.8801004886627197,0.2905820547813105,0.8847884788478848,0.8261535167694092
29,0.16232560101747512,0.938825,0.8867294788360596,0.18322032381414305,0.924992499249925,0.8695980310440063
30,0.15919840930104256,0.93965,0.8884599804878235,0.23095618741120538,0.9223922392239224,0.8290267586708069
31,0.15105632963180543,0.941875,0.8932856917381287,0.222158283068247,0.9237923792379238,0.8326559066772461
32,0.14843041876554489,0.942825,0.8949126601219177,0.15917191009680526,0.9413941394139413,0.8881445527076721
33,0.1470729174464941,0.94475,0.8984318971633911,0.19983258425849643,0.9316931693169317,0.8557099103927612
34,0.14028586135208607,0.94635,0.9015686511993408,0.357650126325618,0.8473847384738474,0.7862006425857544
35,0.13716382662653923,0.9467,0.9028705358505249,0.1727510505076563,0.9342934293429342,0.8624651432037354
36,0.13124108977019786,0.9494,0.9078696966171265,0.218077959943049,0.9126912691269127,0.8595643639564514
37,0.13388133458793164,0.9476,0.9044872522354126,0.1784682363280655,0.9405940594059405,0.8785407543182373
38,0.12725253060162067,0.95125,0.9114004373550415,0.27933247795592836,0.8824882488248825,0.8253858089447021
39,0.12360089012980462,0.9541,0.9166410565376282,0.14274175007446538,0.9465946594659466,0.9038472771644592
40,0.1209173923522234,0.9539,0.9165316820144653,0.16174722673690536,0.9380938093809381,0.8934577703475952
41,0.11663740896433591,0.95595,0.9200786352157593,0.14665930953272843,0.9501950195019502,0.9078299403190613
42,0.11777803982794285,0.9564,0.9210007190704346,0.13625695894170803,0.9498949894989499,0.9097676277160645
43,0.11466802407503128,0.956075,0.9204937815666199,0.22779715134657816,0.9308930893089309,0.8515528440475464
44,0.10882756011784077,0.958925,0.9259657859802246,0.14678903826416367,0.9438943894389439,0.903138279914856
45,0.10331517956554889,0.961875,0.9313158988952637,0.17536439924779468,0.9326932693269326,0.8882906436920166
46,0.10493371832966804,0.960075,0.9280558228492737,0.1373671749220191,0.9498949894989499,0.9110022187232971
47,0.10215196530222893,0.9614,0.9304225444793701,0.15222251262500508,0.9470947094709471,0.9041712284088135
48,0.09905645378381014,0.9631,0.9337018728256226,0.14006265771366355,0.9547954795479549,0.9151462316513062
49,0.09783647816032172,0.964,0.9354655146598816,0.14072734346263635,0.9544954495449545,0.9106600880622864
50,0.09575968832671643,0.964225,0.935673177242279,0.11376833283390948,0.957995799579958,0.92307448387146
51,0.09585018099248409,0.963975,0.935386061668396,0.13872897229453113,0.9462946294629463,0.9071572422981262
52,0.09394820965230465,0.964525,0.9363649487495422,0.3082438351386952,0.8866886688668867,0.8322533369064331
53,0.09430198971629143,0.963975,0.9355244040489197,0.14773749338738834,0.9414941494149415,0.9006321430206299
54,0.08986020131111146,0.965325,0.9379110336303711,0.17381876345687727,0.9438943894389439,0.8836157917976379
55,0.08602363222017884,0.967225,0.9414385557174683,0.12610752443851073,0.9586958695869587,0.9263226985931396
56,0.08245997865051032,0.968975,0.9446113109588623,0.13876753545726034,0.9491949194919492,0.9102009534835815
57,0.08084356628805399,0.969975,0.9463139772415161,0.11848652459839748,0.9604960496049605,0.9273481965065002
58,0.0814040263928473,0.968875,0.9443603157997131,0.22159208437659428,0.9405940594059405,0.8760655522346497
59,0.08084285175129771,0.969225,0.9449728727340698,0.17770631235949408,0.9352935293529353,0.89314204454422
60,0.08030415533930063,0.970475,0.9473453760147095,0.14773681650448828,0.9481948194819482,0.9108617305755615
61,0.07593093016892671,0.972075,0.950198769569397,0.12080208564510415,0.9545954595459546,0.9185258150100708
62,0.07617685675024986,0.971075,0.9484580755233765,0.13409655213546773,0.958995899589959,0.9210725426673889
63,0.0759715947419405,0.971525,0.9492539167404175,0.10721111194183021,0.9641964196419642,0.9341698884963989
64,0.07143716822117567,0.97315,0.9520790576934814,0.11635920865218503,0.9588958895889589,0.9248156547546387
65,0.07206037236303091,0.973425,0.9526678323745728,0.1818569384912348,0.9490949094909491,0.8965553045272827
66,0.06899019175171853,0.97455,0.9546260833740234,0.13609015987371012,0.9448944894489449,0.9051619172096252
67,0.0684571715630591,0.9744,0.9544232487678528,0.13081164755383926,0.9495949594959496,0.9133480787277222
68,0.06539493831023574,0.975525,0.9564799666404724,0.1178557719084898,0.9591959195919592,0.9247137308120728
69,0.06855161840692163,0.97485,0.9552402496337891,0.13864262356120224,0.9616961696169617,0.9250855445861816
70,0.06528810284212232,0.9757,0.9567936658859253,0.11428045386140949,0.9625962596259626,0.9285733699798584
71,0.0627722491517663,0.97535,0.956274151802063,0.10441182549893469,0.9651965196519652,0.9357209801673889
72,0.06487839599624276,0.975725,0.9569014310836792,0.1173183853202539,0.9565956595659566,0.9236724376678467
73,0.06103391427323222,0.976675,0.9584954977035522,0.10703776821945653,0.9647964796479648,0.9351118803024292
74,0.06264880331233144,0.976625,0.9584603309631348,0.11796573944205772,0.9595959595959596,0.9272902011871338
75,0.059937536143511536,0.978125,0.9611806869506836,0.10926476565569397,0.9645964596459646,0.9334069490432739
76,0.06350340091586112,0.9766,0.9584866166114807,0.16630822592003697,0.9559955995599559,0.9115240573883057
77,0.05815124827846885,0.977775,0.960559606552124,0.10974926362992382,0.9627962796279628,0.9335897564888
78,0.059843563330546024,0.978025,0.9609666466712952,0.09814620188342678,0.967996799679968,0.9410108327865601
79,0.05723479128554464,0.979425,0.9635261297225952,0.12629660390558117,0.9646964696469646,0.9323519468307495
80,0.05913294570241123,0.977725,0.9604801535606384,0.13378198551583534,0.962996299629963,0.9287347197532654
81,0.05439783495515585,0.98015,0.9648134708404541,0.16564918811464593,0.9558955895589559,0.9122955799102783
82,0.054465889331698415,0.980025,0.9645856618881226,0.25738773440050755,0.9409940994099409,0.8747031688690186
83,0.05423841630108654,0.980625,0.9656373262405396,0.1598622837726182,0.9460946094609461,0.9096983671188354
84,0.05327315235175192,0.980125,0.9647753238677979,0.140222325636418,0.94999499949995,0.9144536256790161
85,0.052049795902520415,0.980925,0.9661812782287598,0.11044839283253792,0.960996099609961,0.931505560874939
86,0.05117753629907966,0.98115,0.9666017293930054,0.09876540489066349,0.9685968596859686,0.9423751831054688
87,0.04987859510090202,0.980775,0.9659790396690369,0.10925162330318992,0.9670967096709671,0.9384421110153198
88,0.048599480514973405,0.982425,0.9688880443572998,0.1021765644299482,0.9660966096609661,0.939380407333374
89,0.04835577126853168,0.98255,0.9691362977027893,0.14796413363430044,0.9621962196219622,0.9256358742713928
90,0.05138729315120727,0.981225,0.9667598009109497,0.11217556742563618,0.9622962296229624,0.9334971308708191
91,0.05036074703298509,0.982175,0.9684491157531738,0.145966717210522,0.9632963296329633,0.9284887313842773
92,0.0500042715523392,0.9811,0.9665756225585938,0.16072656102914407,0.9608960896089609,0.9229295253753662
93,0.047280340280011296,0.98255,0.969100296497345,0.10103178722630239,0.9671967196719672,0.9407118558883667
94,0.046575058422237636,0.9824,0.9688746333122253,0.22230190621672755,0.9233923392339234,0.8789408206939697
95,0.04954995864853263,0.981525,0.9672757387161255,0.10383422084540912,0.9685968596859686,0.9417970776557922
96,0.044162980537861586,0.983725,0.9711927175521851,0.14260196084580798,0.9633963396339634,0.9283912181854248
97,0.04104506878424436,0.985175,0.9737959504127502,0.12837219952639847,0.965996599659966,0.9361063241958618
98,0.04433793551251292,0.98315,0.9701627492904663,0.10715087728597412,0.9704970497049705,0.944491446018219
99,0.044085272726975384,0.984225,0.9721004962921143,0.14526244468677946,0.9645964596459646,0.9306250810623169
100,0.04208836112041026,0.984575,0.9727290272712708,0.13433449100660155,0.9660966096609661,0.9347926378250122
101,0.042312711156532165,0.9851,0.973628044128418,0.11549358934101456,0.9626962696269626,0.9344459772109985
102,0.04579239882864058,0.983275,0.9704513549804688,0.11287779194025388,0.9688968896889689,0.9411467909812927
103,0.04133795986771584,0.984575,0.9727194905281067,0.11833229514196737,0.9636963696369637,0.935996413230896
