epoch,train_loss,train_acc,train_f1,val_loss,val_acc,val_f1
1,0.4519067214488983,0.831425,0.453977108001709,0.4530999036428511,0.823982398239824,0.4517490863800049
2,0.4424534054756164,0.831475,0.4539920091629028,0.4466291155108381,0.823982398239824,0.4517490863800049
3,0.4325035713672638,0.831775,0.4562818706035614,0.4330716608273814,0.823982398239824,0.4517490863800049
4,0.4224343261480331,0.83285,0.4756857752799988,0.4291173624794463,0.8242824282428243,0.4535250663757324
5,0.4136230175495147,0.835625,0.507770836353302,0.4192483031591161,0.8244824482448245,0.4580315053462982
6,0.400554244184494,0.8383,0.5428907871246338,0.3964527220305878,0.8380838083808381,0.5727035999298096
7,0.3934535358428955,0.84,0.5615842342376709,0.4365353509776293,0.8154815481548154,0.6586122512817383
8,0.3846229116439819,0.844325,0.589180588722229,0.3776761344437933,0.845084508450845,0.5971968770027161
9,0.3775207428216934,0.845825,0.6030886769294739,0.3772448164508967,0.8437843784378438,0.5943127870559692
10,0.3712136361122131,0.8477,0.6126248836517334,0.4200849639366765,0.8127812781278128,0.6889463663101196
11,0.3677350910902023,0.85035,0.6286710500717163,0.3614514236933518,0.8522852285228523,0.6652595400810242
12,0.3622160802364349,0.851325,0.6349675059318542,0.412600170664101,0.8242824282428243,0.7060152888298035
13,0.3581356832504273,0.853525,0.6453182697296143,0.3671444433845869,0.8480848084808481,0.6224316358566284
14,0.3541894595384597,0.854125,0.6495628356933594,0.4414232079178491,0.832083208320832,0.5021316409111023
15,0.350060226392746,0.85785,0.6606578230857849,0.3421009872177623,0.8617861786178618,0.7083079218864441
16,0.3445568559885025,0.86005,0.6722106337547302,0.3508425708895553,0.8548854885488549,0.6420814990997314
17,0.3379134416818619,0.862475,0.6825217008590698,0.3650328029166556,0.8468846884688469,0.7351840734481812
18,0.3345411058187484,0.8642,0.689971923828125,0.3588287605084304,0.848984898489849,0.7372190356254578
19,0.3336956793069839,0.86095,0.6815707683563232,0.351757289806191,0.8595859585958596,0.6803950071334839
20,0.3277761065721511,0.866325,0.6981481313705444,0.3267927303387172,0.8658865886588659,0.7108228206634521
21,0.3270095837593079,0.86635,0.698382556438446,0.3753775575421121,0.8483848384838484,0.6081738471984863
22,0.3195960169076919,0.869225,0.7095754146575928,0.4086694950931775,0.8182818281828182,0.7187644243240356
23,0.3170331369638443,0.870875,0.7132396697998047,0.3201950770644548,0.8676867686768677,0.6970762014389038
24,0.3160329689621925,0.870375,0.7134960293769836,0.3312110661572129,0.8622862286228623,0.7555041313171387
25,0.3113057120800018,0.872575,0.7214045524597168,0.3314582158063743,0.8651865186518651,0.7546770572662354
26,0.3033333603620529,0.876925,0.7332733869552612,0.3169753218438699,0.8700870087008701,0.6979912519454956
27,0.2999744664311409,0.878125,0.7379130721092224,0.337268058324244,0.858085808580858,0.7661240100860596
28,0.2966297323346138,0.87825,0.7380788326263428,0.3002544753830937,0.8804880488048805,0.752382755279541
29,0.2963772740840912,0.878875,0.7409907579421997,0.31971382731759,0.8659865986598659,0.7754547595977783
30,0.2900343075275421,0.881475,0.7502021789550781,0.3006608102491873,0.8788878887888789,0.7855818271636963
31,0.2886177958250046,0.881275,0.7502003312110901,0.3218329480253752,0.8698869886988699,0.7849494218826294
32,0.286493920302391,0.8835,0.7555334568023682,0.5219380143392395,0.7565756575657566,0.6906110048294067
33,0.2807916507959366,0.88585,0.761189341545105,0.2886723339533803,0.8865886588658866,0.7575247287750244
34,0.2777784570813179,0.88805,0.767823338508606,0.3237955437319101,0.8704870487048705,0.6878935098648071
35,0.2739198345661163,0.8889,0.7700321078300476,0.3153782438914148,0.8694869486948695,0.7910608053207397
36,0.2702073768854141,0.891025,0.775182843208313,0.4351993426226034,0.8053805380538054,0.7321984171867371
37,0.2663012411236763,0.891575,0.7772402763366699,0.2782233233320223,0.8883888388838884,0.8017999529838562
38,0.2678704183578491,0.892425,0.779602587223053,0.318091173412347,0.871987198719872,0.692753791809082
39,0.2592221820354461,0.896475,0.789257287979126,0.3108839365509417,0.8708870887088709,0.7929772138595581
40,0.2567853077292442,0.896875,0.791731595993042,0.2698241680791967,0.892089208920892,0.7950651049613953
41,0.2545937177538871,0.898275,0.794765055179596,0.3800993802541732,0.8592859285928592,0.634718656539917
42,0.2513506613135338,0.89945,0.7975560426712036,0.2514766967660821,0.8995899589958996,0.8034573793411255
43,0.2470752499818801,0.90075,0.8015879392623901,0.2613686999582341,0.893989398939894,0.8077471256256104
44,0.241553216779232,0.903,0.8063595294952393,0.2683321598714942,0.8948894889488949,0.7798528671264648
45,0.2459127210378646,0.902225,0.8041906356811523,0.3075013036864533,0.8694869486948695,0.8026837706565857
46,0.2380968470454216,0.903575,0.8092651963233948,0.2645261697810177,0.8972897289728973,0.7836994528770447
47,0.2390507177829742,0.904075,0.8096447587013245,0.3253089717232307,0.8687868786878687,0.6774722337722778
48,0.2318896611094474,0.907825,0.817874550819397,0.2301460690606366,0.90989098909891,0.8289620876312256
49,0.2357194923877716,0.9047,0.8116084337234497,0.2466580285669768,0.9073907390739074,0.8384103775024414
