epoch,train_loss,train_acc,train_f1,val_loss,val_acc,val_f1
1,0.4505769882440567,0.83075,0.45450693368911743,0.4483145299834339,0.8262826282628263,0.45243963599205017
2,0.4326858798503876,0.830925,0.45382797718048096,0.43806838152324906,0.8262826282628263,0.45243963599205017
3,0.4135469115257263,0.832025,0.4666683077812195,0.5857336016723735,0.624962496249625,0.5679948329925537
4,0.3943437318086624,0.8372,0.5414476990699768,0.40146766182589216,0.8360836083608361,0.6467843055725098
5,0.37639229378700256,0.842625,0.5862423181533813,0.36386246762403024,0.8460846084608461,0.5978267788887024
6,0.36036552798748017,0.846625,0.6096973419189453,0.3521391512727914,0.8515851585158516,0.6834762692451477
7,0.34337957437038424,0.857075,0.6609340310096741,0.3402438849696566,0.86008600860086,0.6794543266296387
8,0.33158576862812045,0.8632,0.6869922876358032,0.32644702705911116,0.8684868486848685,0.7041762471199036
9,0.32074881551265716,0.869325,0.709270715713501,0.3270316525380222,0.866986698669867,0.6895845532417297
10,0.30661018357276915,0.876325,0.7324409484863281,0.2802647551675715,0.8844884488448845,0.7792432308197021
11,0.2959382709026337,0.880125,0.7480877637863159,0.40131858044570057,0.8507850785078508,0.5906362533569336
12,0.2821477205514908,0.88545,0.7622891664505005,0.29224294148059904,0.8812881288128813,0.7265219688415527
13,0.2769365267753601,0.891175,0.7776279449462891,0.26834822136207226,0.8930893089308931,0.8060675859451294
14,0.2686760954499245,0.894925,0.7877629399299622,0.29499159146337606,0.8754875487548754,0.8032770156860352
15,0.2578546946644783,0.8993,0.7979748249053955,0.28247115136098955,0.8905890589058906,0.7495957612991333
16,0.25127348927259446,0.9016,0.8063404560089111,0.2712369487486859,0.8975897589758975,0.7821316719055176
17,0.24386542040109635,0.9033,0.8096073865890503,0.23602972382699886,0.9096909690969097,0.8147612810134888
18,0.23601436347961427,0.90725,0.8194972276687622,0.24806388017713743,0.9032903290329033,0.8342972993850708
19,0.2308605576992035,0.910275,0.8263839483261108,0.2224138720337898,0.9150915091509151,0.8469442129135132
20,0.22122630491256715,0.9135,0.8337514400482178,0.2435597757277864,0.9000900090009001,0.8376173377037048
21,0.21381650881767272,0.9164,0.8404695987701416,0.3626329112033842,0.8297829782978298,0.7693881988525391
